action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,19365556,[],CHEMBL4423790,Inhibition of human DHFR expressed in Escherichia coli BL21 competent cells using DHF as substrate preincubated for 15 mins followed by substrate and NADPH addition and measured after 60 mins by resazurin dye based diaphorase-coupled assay,A,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC,,,CHEMBL4422638,J Med Chem,2019,,CHEMBL119,TRIMETREXATE,CHEMBL119,8.39,0,http://www.openphacts.org/units/Nanomolar,3241139,=,1,1,=,,IC50,nM,,4.07,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,nM,UO_0000065,,4.07
,,19365557,[],CHEMBL4423790,Inhibition of human DHFR expressed in Escherichia coli BL21 competent cells using DHF as substrate preincubated for 15 mins followed by substrate and NADPH addition and measured after 60 mins by resazurin dye based diaphorase-coupled assay,A,,,BAO_0000190,BAO_0000219,cell-based format,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,,,CHEMBL4422638,J Med Chem,2019,,CHEMBL34259,METHOTREXATE,CHEMBL34259,8.32,1,http://www.openphacts.org/units/Nanomolar,3241138,=,1,1,=,,IC50,nM,,4.74,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,nM,UO_0000065,,4.74
,,19365559,[],CHEMBL4423790,Inhibition of human DHFR expressed in Escherichia coli BL21 competent cells using DHF as substrate preincubated for 15 mins followed by substrate and NADPH addition and measured after 60 mins by resazurin dye based diaphorase-coupled assay,A,,,BAO_0000190,BAO_0000219,cell-based format,Nc1ncc(N2CCN(c3cccc(-c4ccccc4)c3)CC2)c(N)n1,,,CHEMBL4422638,J Med Chem,2019,,CHEMBL3953119,,CHEMBL3953119,6.16,0,http://www.openphacts.org/units/Nanomolar,3241136,=,1,1,=,,IC50,nM,,689.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,nM,UO_0000065,,689.0
,,19365560,[],CHEMBL4423790,Inhibition of human DHFR expressed in Escherichia coli BL21 competent cells using DHF as substrate preincubated for 15 mins followed by substrate and NADPH addition and measured after 60 mins by resazurin dye based diaphorase-coupled assay,A,,,BAO_0000190,BAO_0000219,cell-based format,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,,,CHEMBL4422638,J Med Chem,2019,,CHEMBL36,PYRIMETHAMINE,CHEMBL36,5.78,0,http://www.openphacts.org/units/Nanomolar,3241135,=,1,1,=,,IC50,nM,,1680.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,nM,UO_0000065,,1680.0
,,19365657,[],CHEMBL4423827,Inhibition of human DHFR,A,,,BAO_0000190,BAO_0000357,single protein format,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,,,CHEMBL4422638,J Med Chem,2019,,CHEMBL36,PYRIMETHAMINE,CHEMBL36,6.12,0,http://www.openphacts.org/units/Nanomolar,3241135,=,1,1,=,,IC50,nM,,760.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,nM,UO_0000065,,760.0
,,19488382,[],CHEMBL4481837,Inhibition of human DHFR assessed as reduction in consumption of NADPH using DHF as substrate preincubated for 1 min followed by DHF addition and measured for 2 mins by spectrophotometric method,A,,,BAO_0000190,BAO_0000357,single protein format,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,,,CHEMBL4480432,Bioorg Med Chem,2019,,CHEMBL34259,METHOTREXATE,CHEMBL34259,8.71,1,http://www.openphacts.org/units/Nanomolar,3259188,=,1,1,=,,IC50,nM,,1.97,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,0.00197
,,20685603,[],CHEMBL4624219,Inhibition of DHFR in human KB cells expressing RFC/FRalpha/PCFT assessed as reduction in cell growth after 96 hrs by Cell-Titer Blue assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,,,CHEMBL4622881,Bioorg Med Chem,2020,"{'bei': '18.09', 'le': '0.34', 'lle': '7.95', 'sei': '3.91'}",CHEMBL34259,METHOTREXATE,CHEMBL34259,8.22,0,http://www.openphacts.org/units/Nanomolar,3483824,=,1,1,=,,IC50,nM,,6.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,nM,UO_0000065,,6.0
,,20685604,[],CHEMBL4624220,Inhibition of DHFR in human KB cells expressing RFC/FRalpha/PCFT assessed as reduction in cell growth after 96 hrs in presence of folic acid by Cell-Titer Blue assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,,,CHEMBL4622881,Bioorg Med Chem,2020,"{'bei': '16.94', 'le': '0.32', 'lle': '7.43', 'sei': '3.66'}",CHEMBL34259,METHOTREXATE,CHEMBL34259,7.70,1,http://www.openphacts.org/units/Nanomolar,3483824,=,1,1,=,,IC50,nM,,20.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,nM,UO_0000065,,20.0
,,20685614,[],CHEMBL4624219,Inhibition of DHFR in human KB cells expressing RFC/FRalpha/PCFT assessed as reduction in cell growth after 96 hrs by Cell-Titer Blue assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c2c(=O)[nH]1,,,CHEMBL4622881,Bioorg Med Chem,2020,"{'bei': '16.77', 'le': '0.32', 'lle': '6.50', 'sei': '3.75'}",CHEMBL225072,PEMETREXED,CHEMBL225072,7.17,0,http://www.openphacts.org/units/Nanomolar,3483825,=,1,1,=,,IC50,nM,,68.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,nM,UO_0000065,,68.0
,,20685615,[],CHEMBL4624220,Inhibition of DHFR in human KB cells expressing RFC/FRalpha/PCFT assessed as reduction in cell growth after 96 hrs in presence of folic acid by Cell-Titer Blue assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c2c(=O)[nH]1,,,CHEMBL4622881,Bioorg Med Chem,2020,"{'bei': '15.17', 'le': '0.29', 'lle': '5.82', 'sei': '3.39'}",CHEMBL225072,PEMETREXED,CHEMBL225072,6.49,0,http://www.openphacts.org/units/Nanomolar,3483825,=,1,1,=,,IC50,nM,,327.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,nM,UO_0000065,,327.0
,,20691920,[],CHEMBL4625702,Inhibition of recombinant human DHFR using dihydrofolate as substrate in presence of NADPH,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1nc(N)c2nc3c(nc2n1)-c1cccc2cccc-3c12,,,CHEMBL4622964,ACS Med Chem Lett,2020,"{'bei': '21.28', 'le': '0.38', 'lle': '3.71', 'sei': '5.88'}",CHEMBL4641198,,CHEMBL4641198,6.09,0,http://www.openphacts.org/units/Nanomolar,3485159,=,1,1,=,,IC50,nM,,810.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,0.81
,,20691922,[],CHEMBL4625702,Inhibition of recombinant human DHFR using dihydrofolate as substrate in presence of NADPH,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1nc(N)c2nc3c4cccnc4c4ncccc4c3nc2n1,,,CHEMBL4622964,ACS Med Chem Lett,2020,"{'bei': '16.66', 'le': '0.30', 'lle': '3.41', 'sei': '4.05'}",CHEMBL4635593,,CHEMBL4635593,5.24,0,http://www.openphacts.org/units/Nanomolar,3485161,=,1,1,=,,IC50,nM,,5800.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,5.8
,,20691925,[],CHEMBL4625702,Inhibition of recombinant human DHFR using dihydrofolate as substrate in presence of NADPH,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1nc(N)c2nc(-c3cccs3)c(-c3cccs3)nc2n1,,,CHEMBL4622964,ACS Med Chem Lett,2020,"{'bei': '17.91', 'le': '0.36', 'lle': '2.80', 'sei': '5.64'}",CHEMBL4647373,,CHEMBL4647373,5.84,0,http://www.openphacts.org/units/Nanomolar,3485164,=,1,1,=,,IC50,nM,,1430.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,1.43
,,20691926,[],CHEMBL4625702,Inhibition of recombinant human DHFR using dihydrofolate as substrate in presence of NADPH,B,,,BAO_0000190,BAO_0000357,single protein format,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,,,CHEMBL4622964,ACS Med Chem Lett,2020,"{'bei': '15.58', 'le': '0.29', 'lle': '6.81', 'sei': '3.36'}",CHEMBL34259,METHOTREXATE,CHEMBL34259,7.08,1,http://www.openphacts.org/units/Nanomolar,3485165,=,1,1,=,,IC50,nM,,83.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,0.083
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22912047,[],CHEMBL4734506,Inhibition of recombinant human DHFR measured by spectrophotometric method,A,,,BAO_0000190,BAO_0000357,single protein format,CC1=C(C(=O)Nc2ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc2)C(c2ccccc2)NC(=O)N1,,,CHEMBL4732097,Eur J Med Chem,2021,,CHEMBL4743204,,CHEMBL4743204,6.08,0,http://www.openphacts.org/units/Nanomolar,3557400,=,1,1,=,,IC50,nM,,840.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,0.84
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22912050,[],CHEMBL4734506,Inhibition of recombinant human DHFR measured by spectrophotometric method,A,,,BAO_0000190,BAO_0000357,single protein format,CC1=C(C(=O)Nc2ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc2)C(c2ccc([N+](=O)[O-])cc2)NC(=O)N1,,,CHEMBL4732097,Eur J Med Chem,2021,,CHEMBL4791810,,CHEMBL4791810,6.09,0,http://www.openphacts.org/units/Nanomolar,3557403,=,1,1,=,,IC50,nM,,810.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,0.81
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22912051,[],CHEMBL4734506,Inhibition of recombinant human DHFR measured by spectrophotometric method,A,,,BAO_0000190,BAO_0000357,single protein format,CC1=C(C(=O)Nc2ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc2)C(c2ccc(Cl)cc2)NC(=O)N1,,,CHEMBL4732097,Eur J Med Chem,2021,,CHEMBL4748158,,CHEMBL4748158,6.28,0,http://www.openphacts.org/units/Nanomolar,3557404,=,1,1,=,,IC50,nM,,530.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,0.53
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22912052,[],CHEMBL4734506,Inhibition of recombinant human DHFR measured by spectrophotometric method,A,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OCCNc1ccc(C(=O)NC(C(=O)O)C(C)C)cc1,,,CHEMBL4732097,Eur J Med Chem,2021,,CHEMBL4759800,,CHEMBL4759800,7.40,0,http://www.openphacts.org/units/Nanomolar,3557405,=,1,1,=,,IC50,nM,,40.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,0.04
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22912053,[],CHEMBL4734506,Inhibition of recombinant human DHFR measured by spectrophotometric method,A,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OCCNc1ccc(C(=O)NC(Cc2cc3ccccc3[nH]2)C(=O)O)cc1,,,CHEMBL4732097,Eur J Med Chem,2021,,CHEMBL4757974,,CHEMBL4757974,7.52,0,http://www.openphacts.org/units/Nanomolar,3557406,=,1,1,=,,IC50,nM,,30.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,0.03
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22912054,[],CHEMBL4734506,Inhibition of recombinant human DHFR measured by spectrophotometric method,A,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OCCNc1ccc(C(=O)NC(Cc2ccccc2)C(=O)O)cc1,,,CHEMBL4732097,Eur J Med Chem,2021,,CHEMBL4783671,,CHEMBL4783671,7.05,0,http://www.openphacts.org/units/Nanomolar,3557407,=,1,1,=,,IC50,nM,,90.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,0.09
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22912055,[],CHEMBL4734506,Inhibition of recombinant human DHFR measured by spectrophotometric method,A,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OCCNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,,,CHEMBL4732097,Eur J Med Chem,2021,,CHEMBL4748139,,CHEMBL4748139,8.00,0,http://www.openphacts.org/units/Nanomolar,3557408,=,1,1,=,,IC50,nM,,10.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,0.01
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22912057,[],CHEMBL4734506,Inhibition of recombinant human DHFR measured by spectrophotometric method,A,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC(=O)CNC(Cc1cc2ccccc2[nH]1)C(=O)O,,,CHEMBL4732097,Eur J Med Chem,2021,,CHEMBL4761589,,CHEMBL4761589,5.74,0,http://www.openphacts.org/units/Nanomolar,3557410,=,1,1,=,,IC50,nM,,1830.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,1.83
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22912059,[],CHEMBL4734506,Inhibition of recombinant human DHFR measured by spectrophotometric method,A,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC(=O)CNC(CCC(=O)O)C(=O)O,,,CHEMBL4732097,Eur J Med Chem,2021,,CHEMBL4745475,,CHEMBL4745475,5.79,0,http://www.openphacts.org/units/Nanomolar,3557412,=,1,1,=,,IC50,nM,,1630.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,1.63
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22912060,[],CHEMBL4734506,Inhibition of recombinant human DHFR measured by spectrophotometric method,A,,,BAO_0000190,BAO_0000357,single protein format,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,,,CHEMBL4732097,Eur J Med Chem,2021,,CHEMBL34259,METHOTREXATE,CHEMBL34259,8.30,0,http://www.openphacts.org/units/Nanomolar,3557391,=,1,1,=,,IC50,nM,,5.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,0.005
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22912061,[],CHEMBL4734506,Inhibition of recombinant human DHFR measured by spectrophotometric method,A,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,,,CHEMBL4732097,Eur J Med Chem,2021,,CHEMBL22,TRIMETHOPRIM,CHEMBL22,5.99,0,http://www.openphacts.org/units/Nanomolar,3557392,=,1,1,=,,IC50,nM,,1030.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,1.03
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22912113,[],CHEMBL4734513,Inhibition of human DHFR,A,,,BAO_0000190,BAO_0000357,single protein format,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,,,CHEMBL4732097,Eur J Med Chem,2021,,CHEMBL34259,METHOTREXATE,CHEMBL34259,8.52,1,http://www.openphacts.org/units/Nanomolar,3557391,=,1,1,=,,IC50,nM,,3.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,0.003
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24713094,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",CHEMBL5110649,Inhibition of recombinant human DHFR expressed in Escherichia coli incubated for 15 mins and measured by ELISA,B,,,BAO_0000190,BAO_0000019,assay format,Cc1ccc(-c2c(CN3CCCCC3)nc3scc(C(=O)O)n23)cc1,,,CHEMBL5108025,Eur J Med Chem,2022,"{'bei': '17.00', 'le': '0.33', 'lle': '1.98', 'sei': '10.45'}",CHEMBL5194543,,CHEMBL5194543,6.04,0,http://www.openphacts.org/units/Nanomolar,3854259,=,1,1,=,,IC50,nM,,907.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,0.907
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24713095,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",CHEMBL5110649,Inhibition of recombinant human DHFR expressed in Escherichia coli incubated for 15 mins and measured by ELISA,B,,,BAO_0000190,BAO_0000019,assay format,CCC(=O)NNC(=O)c1csc2ncc(-c3ccc(C)cc3)n12,,,CHEMBL5108025,Eur J Med Chem,2022,"{'bei': '15.98', 'le': '0.31', 'lle': '2.71', 'sei': '6.95'}",CHEMBL5176561,,CHEMBL5176561,5.25,0,http://www.openphacts.org/units/Nanomolar,3854263,=,1,1,=,,IC50,nM,,5669.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,5.669
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24713096,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",CHEMBL5110649,Inhibition of recombinant human DHFR expressed in Escherichia coli incubated for 15 mins and measured by ELISA,B,,,BAO_0000190,BAO_0000019,assay format,CC(=O)NNC(=O)c1csc2ncc(-c3ccc(Br)cc3)n12,,,CHEMBL5108025,Eur J Med Chem,2022,"{'bei': '17.23', 'le': '0.41', 'lle': '3.93', 'sei': '8.66'}",CHEMBL5204417,,CHEMBL5204417,6.54,0,http://www.openphacts.org/units/Nanomolar,3854268,=,1,1,=,,IC50,nM,,291.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,0.29100000000000004
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24713097,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",CHEMBL5110649,Inhibition of recombinant human DHFR expressed in Escherichia coli incubated for 15 mins and measured by ELISA,B,,,BAO_0000190,BAO_0000019,assay format,Cc1ccc(-c2c(CN3CCOCC3)nc3scc(C(=O)NN)n23)cc1,,,CHEMBL5108025,Eur J Med Chem,2022,"{'bei': '18.60', 'le': '0.36', 'lle': '5.10', 'sei': '8.14'}",CHEMBL5170804,,CHEMBL5170804,6.91,0,http://www.openphacts.org/units/Nanomolar,3854271,=,1,1,=,,IC50,nM,,123.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,0.12300000000000001
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24713098,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",CHEMBL5110649,Inhibition of recombinant human DHFR expressed in Escherichia coli incubated for 15 mins and measured by ELISA,B,,,BAO_0000190,BAO_0000019,assay format,COc1ccc(-c2c(CN3CCOCC3)nc3scc(C(=O)NN)n23)cc1,,,CHEMBL5108025,Eur J Med Chem,2022,"{'bei': '16.09', 'le': '0.32', 'lle': '4.72', 'sei': '6.62'}",CHEMBL5173449,,CHEMBL5173449,6.23,0,http://www.openphacts.org/units/Nanomolar,3854272,=,1,1,=,,IC50,nM,,585.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,0.585
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24713099,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",CHEMBL5110649,Inhibition of recombinant human DHFR expressed in Escherichia coli incubated for 15 mins and measured by ELISA,B,,,BAO_0000190,BAO_0000019,assay format,NNC(=O)c1csc2nc(CN3CCOCC3)c(-c3ccc(Br)cc3)n12,,,CHEMBL5108025,Eur J Med Chem,2022,"{'bei': '12.57', 'le': '0.29', 'lle': '3.22', 'sei': '6.46'}",CHEMBL5204650,,CHEMBL5204650,5.49,0,http://www.openphacts.org/units/Nanomolar,3854273,=,1,1,=,,IC50,nM,,3277.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,3.2769999999999997
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24713100,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",CHEMBL5110649,Inhibition of recombinant human DHFR expressed in Escherichia coli incubated for 15 mins and measured by ELISA,B,,,BAO_0000190,BAO_0000019,assay format,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,,,CHEMBL5108025,Eur J Med Chem,2022,"{'bei': '15.88', 'le': '0.30', 'lle': '6.94', 'sei': '3.43'}",CHEMBL34259,METHOTREXATE,CHEMBL34259,7.21,0,http://www.openphacts.org/units/Nanomolar,3854284,=,1,1,=,,IC50,nM,,61.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,0.061
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24854380,[],CHEMBL5148457,Inhibition of recombinant human DHFR expressed in Escherichia coli BL21 (DE3) cells using dihydrofolate as substrate in presence of NADPH by spectrophotometric analysis,T,,,BAO_0000190,BAO_0000219,cell-based format,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,,,CHEMBL5143713,J Med Chem,2022,,CHEMBL426,,CHEMBL426,7.52,0,http://www.openphacts.org/units/Nanomolar,3882780,=,1,1,=,,IC50,nM,,30.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,0.03
